slug,task_idx,task_text,importance,batch_idx,extraction_timestamp,knn_desire,knn_capability,knn_zone,knn_max_cosine,knn_mean_top5_cosine,knn_top1_workbank_task_id,knn_top1_workbank_task
g-lnk,2,Accelerate drug development by connecting sponsors to relevant clinical or scientific advisors,4,23,2026-04-24T18:33:01.968286+00:00,2.4205050428616204,2.616439824171502,Low-Priority,0.50471014,0.46359068,18912,Develop strategies to encourage new or increased contributions.
g-lnk,3,Enforce regulatory and ethical compliance standards on all healthcare professional engagements,4,23,2026-04-24T18:33:01.968286+00:00,3.038765490761983,3.124477262559568,Yellow,0.50906485,0.46843934,16968,Review data from contract laboratories to ensure accuracy and regulatory compliance.
g-lnk,4,Rank and surface the most qualified experts for specific drug development or commercialization needs,4,23,2026-04-24T18:33:01.968286+00:00,2.941009693208152,3.4722854025850642,Low-Priority,0.43386814,0.4013191,18869,"Schedule or administer skill, intelligence, psychological, or drug tests for current or prospective employees."
mundo-ai,0,Collect and curate high-quality text data in non-English languages for AI model training,5,23,2026-04-24T18:33:01.968286+00:00,2.4808041347005667,3.430714541493207,Low-Priority,0.34898296,0.31033188,22655,Vary language and tone of messages based on product and medium.
mundo-ai,1,Validate and quality-score multilingual training datasets for AI model developers,5,23,2026-04-24T18:33:01.968286+00:00,3.3354600410275785,3.597914642500693,Green,0.31964967,0.29554492,102,Develop alternative training methods if expected improvements are not seen.
mundo-ai,2,License multilingual training data to AI companies building non-English language models,4,23,2026-04-24T18:33:01.968286+00:00,2.934199895830117,3.7031549111503437,Red,0.3546607,0.31970754,18090,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques."
mundo-ai,3,Expand language coverage of AI training corpora across underrepresented global languages,4,23,2026-04-24T18:33:01.968286+00:00,2.8709721349181674,3.3319939456061576,Low-Priority,0.3054942,0.25124273,22655,Vary language and tone of messages based on product and medium.
lucidic-ai,0,Simulate production scenarios to stress-test AI agent behavior against company policies,5,23,2026-04-24T18:33:01.968286+00:00,3.4238732131403786,3.1707168740609233,Yellow,0.41253978,0.36943066,14638,"Design test plans, scenarios, scripts, or procedures."
lucidic-ai,1,Automatically discover failure modes in AI agents by replaying real production logs,5,23,2026-04-24T18:33:01.968286+00:00,3.612358973472116,3.5201508698726585,Green,0.4087494,0.3836561,1283,Enter commands and observe system functioning to verify correct operations and detect errors.
lucidic-ai,2,Propose and validate targeted prompt or configuration fixes to resolve identified agent failures,5,23,2026-04-24T18:33:01.968286+00:00,3.284369815390123,4.011941484623186,Green,0.5090792,0.48182884,1283,Enter commands and observe system functioning to verify correct operations and detect errors.
lucidic-ai,3,Optimize AI agent behavior using reinforcement learning and Bayesian optimization techniques,4,23,2026-04-24T18:33:01.968286+00:00,3.186674780071198,3.772682331893491,Green,0.3843981,0.30313396,20327,"Improve search-related activities through ongoing analysis, experimentation, or optimization tests, using A/B or multivariate methods."
lucidic-ai,4,Verify agent improvements in simulation before deploying changes to production environments,4,23,2026-04-24T18:33:01.968286+00:00,3.386014999734772,3.7084163585485017,Green,0.42018235,0.38249058,14639,Test system modifications to prepare for implementation.
lucidic-ai,5,Ingest operational rules and edge cases to align agent behavior with domain-specific requirements,3,23,2026-04-24T18:33:01.968286+00:00,3.438397563714725,2.5544318980408027,Yellow,0.43380213,0.40480596,20736,"Specify system components or direct modification of products to ensure conformance with engineering design, performance specifications, or environmental regulations."
haleum,0,Monitor internal communication channels to detect insider threat signals in real time,5,23,2026-04-24T18:33:01.968286+00:00,3.476872569688784,3.2629436653954706,Yellow,0.47520643,0.42012215,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
haleum,1,Identify potential intellectual property theft patterns across employee messaging platforms,5,23,2026-04-24T18:33:01.968286+00:00,2.738700197420846,2.8466750851491116,Low-Priority,0.39862078,0.35335925,19003,Analyze and report computer network security breaches or attempted breaches.
haleum,2,Flag compliance violations in business communications using LLM-based semantic analysis,5,23,2026-04-24T18:33:01.968286+00:00,3.252328002066749,3.040819453364819,Yellow,0.4143196,0.37388688,16968,Review data from contract laboratories to ensure accuracy and regulatory compliance.
haleum,3,Detect financial fraud indicators embedded in conversational or email data streams,4,23,2026-04-24T18:33:01.968286+00:00,3.0900053928256823,3.9950296088248374,Green,0.44606924,0.4252007,18933,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat."
haleum,4,Alert security teams to high-risk communication patterns requiring human review,4,23,2026-04-24T18:33:01.968286+00:00,3.1501808609480166,3.3781727284607417,Yellow,0.50602984,0.4576872,14734,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel."
trata,0,Interview hedge fund analysts via AI agents to elicit investment thesis and supporting logic,5,23,2026-04-24T18:33:01.968286+00:00,3.0494706065885926,3.2199493518058313,Yellow,0.42856684,0.40016207,15983,Provide application or analytical support to researchers or traders on issues such as valuations or data.
trata,1,Write structured investment research reports based on analyst interviews and data sources,5,23,2026-04-24T18:33:01.968286+00:00,3.1481135246133394,3.3979557382891863,Yellow,0.6389231,0.57075393,15988,Produce written summary reports of financial research results.
trata,2,Distribute investment research to subscribers through a recurring content service,4,23,2026-04-24T18:33:01.968286+00:00,3.0136130706083613,3.647264969078004,Green,0.46293506,0.4527296,16186,"Conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance."
trata,3,Synthesize analyst views across multiple funds to surface consensus and divergence in market positions,3,23,2026-04-24T18:33:01.968286+00:00,3.3729853989974337,3.4650965623969596,Yellow,0.43095413,0.4197188,23193,Monitor markets or positions.
solidroad,0,Simulate customer interactions to train customer support representatives in realistic scenarios,5,23,2026-04-24T18:33:01.968286+00:00,3.2033360913172855,3.8946008910782615,Green,0.4200148,0.39670867,22417,"Respond to customer complaints, taking action as necessary."
solidroad,1,Evaluate live agent performance on customer calls and chats against quality benchmarks,5,23,2026-04-24T18:33:01.968286+00:00,3.2190605099230387,4.124507359364588,Green,0.41854528,0.35059303,14719,Recommend and implement performance improvements.
solidroad,2,Accelerate new hire onboarding by replacing role-play sessions with AI-driven simulated practice,4,23,2026-04-24T18:33:01.968286+00:00,2.875556453107321,2.4476880874273395,Low-Priority,0.42311302,0.37697625,19559,"Evaluate modes of training delivery, such as in-person or virtual, to optimize training effectiveness, training costs, or environmental impacts."
solidroad,3,"Score agent responses for accuracy, tone, and policy compliance across live interactions",4,23,2026-04-24T18:33:01.968286+00:00,2.957466662283734,3.0909377905441584,Low-Priority,0.39109102,0.36559993,16151,Perform risk assessments to develop response strategies.
solidroad,4,Generate performance reports comparing individual rep outcomes to team and AI baselines,3,23,2026-04-24T18:33:01.968286+00:00,3.3820506439224283,4.0898184681474365,Green,0.45543373,0.42137784,1346,Maintain records of performance reports for future reference.
general-trajectory,0,Apply AI models to autonomous defense systems operating in physical environments,5,23,2026-04-24T18:33:01.968286+00:00,3.304104790871696,2.669979675208785,Yellow,0.2858767,0.27520376,1318,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations."
general-trajectory,1,Accelerate scientific research and discovery using AI-driven analysis and experimentation tools,4,23,2026-04-24T18:33:01.968286+00:00,3.1367510607233204,3.2559448236361033,Yellow,0.4888698,0.41958904,16790,Create novel computational approaches and analytical tools as required by research goals.
general-trajectory,2,Process sensor and environmental data to support autonomous decision-making in field operations,4,23,2026-04-24T18:33:01.968286+00:00,3.499270514263382,2.748437215532004,Yellow,0.4449267,0.4180128,19594,Gather information related to projects' environmental sustainability or operational efficiency.
rejot,0,"Package API endpoints, data schemas, and frontend utilities into reusable full-stack integration libraries",5,23,2026-04-24T18:33:01.968286+00:00,3.30353118004673,3.144509571899586,Yellow,0.45002708,0.34774143,16135,"Maintain library of model documents, templates, or other reusable knowledge assets."
rejot,1,Generate drop-in integration code that customers configure rather than write from scratch,5,23,2026-04-24T18:33:01.968286+00:00,3.5579957714401305,4.43944544499889,Green,0.36871693,0.3454624,14707,Write supporting code for Web applications or Web sites.
rejot,2,"Standardize authentication, error handling, and rate limiting across all third-party API integrations",4,23,2026-04-24T18:33:01.968286+00:00,3.1202725570614476,3.714474019908377,Green,0.36795816,0.31950456,14658,"Identify program deviance from standards, and suggest modifications to ensure compliance."
rejot,3,Reduce integration deployment time by providing pre-built backend and frontend building blocks,4,23,2026-04-24T18:33:01.968286+00:00,2.9387431707439657,3.184684648739414,Low-Priority,0.35058862,0.30400434,14740,"Implement updates, upgrades, and patches in a timely manner to limit loss of service."
rejot,4,Enforce consistent integration patterns across all customer implementations of an API provider,3,23,2026-04-24T18:33:01.968286+00:00,3.052517859952013,4.135682101859643,Green,0.39777318,0.37197158,14740,"Implement updates, upgrades, and patches in a timely manner to limit loss of service."
agentin-ai,0,"Move data between enterprise systems such as Salesforce, NetSuite, and SAP automatically",5,23,2026-04-24T18:33:01.968286+00:00,3.2734535781909404,4.327290427018617,Green,0.46484858,0.4324006,15883,Enter logistics-related data into databases.
agentin-ai,1,Execute multi-step actions within enterprise software using AI agents trained on system schemas,5,23,2026-04-24T18:33:01.968286+00:00,3.1583594189509534,3.6960198086143627,Green,0.3848533,0.36791968,1277,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.
agentin-ai,2,Adapt agent behavior to heavily customized enterprise system configurations through reinforcement learning,5,23,2026-04-24T18:33:01.968286+00:00,2.9033374808066448,2.6365374468284317,Low-Priority,0.3090851,0.3004806,20474,"Design, plan, organize, or direct orientation and training programs for employees or customers."
agentin-ai,3,Recover from failed automation tasks by learning from errors and retrying with corrected logic,4,23,2026-04-24T18:33:01.968286+00:00,3.178635145177032,3.751284525034354,Green,0.45754543,0.41234288,1283,Enter commands and observe system functioning to verify correct operations and detect errors.
agentin-ai,4,Automate data entry and record synchronization workflows across connected enterprise platforms,4,23,2026-04-24T18:33:01.968286+00:00,3.74751910645931,4.131775277334407,Green,0.4965609,0.44659323,1287,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities."
bystreet,0,Aggregate and surface hospitality deal opportunities in the Central America and Latin America market,5,23,2026-04-24T18:33:01.968286+00:00,2.568292074199526,4.210495691382738,Red,0.36304322,0.34383136,738,"Converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required."
bystreet,1,Identify ownership groups and key decision-maker contacts at hotel properties,5,23,2026-04-24T18:33:01.968286+00:00,3.210662843282322,3.360206513242801,Yellow,0.49227405,0.425699,21555,Identify the ownership of each piece of taxable property.
bystreet,2,Provide data-driven deal sourcing intelligence to hotel brands and management companies,4,23,2026-04-24T18:33:01.968286+00:00,3.1689385180209992,3.6774109912977133,Green,0.5515297,0.4972269,16146,"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources."
bystreet,3,Match hospitality suppliers with relevant ownership groups based on deal criteria and market fit,3,23,2026-04-24T18:33:01.968286+00:00,2.594811415595907,3.2538467057772986,Low-Priority,0.5095326,0.42189226,1144,"Research and evaluate suppliers, based on price, quality, selection, service, support, availability, reliability, production and distribution capabilities, and the supplier's reputation and history."
waypoint-transit,0,Generate civil infrastructure feasibility and planning studies for urban transportation projects,5,23,2026-04-24T18:33:01.968286+00:00,3.3542996954877062,2.9794152126595876,Yellow,0.5377,0.49210897,16952,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections."
waypoint-transit,1,Automate production of government-required planning reports for transit and infrastructure projects,5,23,2026-04-24T18:33:01.968286+00:00,3.183845151781236,3.2488001807232725,Yellow,0.5818835,0.4854652,16943,Prepare reports or recommendations on transportation planning.
waypoint-transit,2,"Analyze traffic, demographic, and environmental data to inform infrastructure planning decisions",4,23,2026-04-24T18:33:01.968286+00:00,3.4073792857372687,2.524841919115701,Yellow,0.64490974,0.5611633,16952,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections."
waypoint-transit,3,Reduce time and cost of urban planning compliance documents compared to consultant-produced reports,4,23,2026-04-24T18:33:01.968286+00:00,2.833920218289894,3.4166678087895925,Low-Priority,0.5279356,0.46273,16943,Prepare reports or recommendations on transportation planning.
waypoint-transit,4,"Model infrastructure scenarios to evaluate congestion, budget, and climate impact trade-offs",3,23,2026-04-24T18:33:01.968286+00:00,3.3687245350460104,2.8244909329999954,Yellow,0.52488285,0.44516897,16952,"Recommend transportation system improvements or projects, based on economic, population, land-use, or traffic projections."
riviera,0,Answer inbound hotel phone calls and handle guest inquiries automatically using voice AI,5,23,2026-04-24T18:33:01.968286+00:00,2.741959965100981,4.316534340168355,Red,0.4178368,0.37820125,740,"Book transportation and hotel reservations, using computer or telephone."
riviera,1,Process in-room dining orders and route them to appropriate hotel departments in real time,5,23,2026-04-24T18:33:01.968286+00:00,3.078826417093135,4.289964239487781,Green,0.5424688,0.4700799,11370,Distribute production schedules or work orders to departments.
riviera,2,Accept and manage room reservation requests via phone without human front-desk involvement,5,23,2026-04-24T18:33:01.968286+00:00,2.9328092663424346,4.645771445036146,Red,0.4884049,0.3947267,740,"Book transportation and hotel reservations, using computer or telephone."
riviera,3,Respond to guest questions in multiple languages around the clock without staffing constraints,4,23,2026-04-24T18:33:01.968286+00:00,3.0603264922300766,4.504777677981112,Green,0.3148893,0.31062874,22655,Vary language and tone of messages based on product and medium.
riviera,4,Integrate with existing hotel reservation and operations software to retrieve and update guest data,4,23,2026-04-24T18:33:01.968286+00:00,2.4327251878421627,4.413553025247469,Red,0.49848932,0.4287243,740,"Book transportation and hotel reservations, using computer or telephone."
confident-ai,0,Benchmark LLM application quality using standardized evaluation metrics across model versions,5,23,2026-04-24T18:33:01.968286+00:00,3.1429470734304874,3.8219539769325848,Green,0.40760964,0.37587744,14655,"Conduct software compatibility tests with programs, hardware, operating systems, or network environments."
confident-ai,1,Apply guardrails to LLM outputs to detect and block unsafe or off-policy responses,5,23,2026-04-24T18:33:01.968286+00:00,3.339888729516571,3.258434968861046,Yellow,0.3196459,0.30033916,23333,"Obtain computer printout of policy cancellations, or retrieve cancellation cards from file."
confident-ai,2,Run automated regression tests on LLM pipelines to catch quality regressions before deployment,5,23,2026-04-24T18:33:01.968286+00:00,3.7378603653142566,4.317244396060162,Green,0.38883814,0.36606622,16974,"Interpret test results, compare them to established specifications and control limits, and make recommendations on appropriateness of data for release."
confident-ai,3,Monitor LLM application performance in production using real-time observability dashboards,4,23,2026-04-24T18:33:01.968286+00:00,3.6608127986465133,3.282955834740835,Yellow,0.48933274,0.45063752,14654,Monitor program performance to ensure efficient and problem-free operations.
confident-ai,4,Score LLM outputs on custom and built-in quality dimensions such as faithfulness and relevance,4,23,2026-04-24T18:33:01.968286+00:00,3.1492973124254435,4.2817888265757595,Green,0.3882899,0.36535358,15424,"Direct the tracking of defects, test results, or other regularly reported quality control data."
confident-ai,5,Manage evaluation datasets and track model improvement over iterative development cycles,3,23,2026-04-24T18:33:01.968286+00:00,3.539896346669364,3.1186985248322823,Yellow,0.44120103,0.42384872,1292,"Prepare evaluations of software or hardware, and recommend improvements or upgrades."
exla,0,Quantize transformer models aggressively to reduce memory footprint by up to 80 percent,5,23,2026-04-24T18:33:01.968286+00:00,3.3511220267831416,4.004102060954985,Green,0.2822687,0.23182404,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
exla,1,Accelerate model inference speed by 3 to 20 times across LLM and VLM architectures,5,23,2026-04-24T18:33:01.968286+00:00,3.2927004843357004,3.773372467506126,Green,0.31568605,0.25342804,8954,"Process large amounts of data for statistical modeling and graphic analysis, using computers."
exla,2,Deploy quantized AI models across diverse hardware environments with minimal code changes,4,23,2026-04-24T18:33:01.968286+00:00,3.5757694796733226,2.8264303026939808,Yellow,0.34246716,0.33425683,14623,Analyze problems to develop solutions involving computer hardware and software.
exla,3,Optimize memory and compute utilization for large-scale model serving in production,4,23,2026-04-24T18:33:01.968286+00:00,3.22309634860101,3.709898387339991,Green,0.51066464,0.43131962,3580,"Monitor production rates, and plan rework processes to improve production."
karsa,0,Enable users in emerging markets to purchase dollar-denominated stablecoins from local currencies,5,23,2026-04-24T18:33:01.968286+00:00,3.065921032330753,4.131378627074232,Green,0.48448104,0.36216682,14650,Update automated test scripts to ensure currency.
karsa,1,Provide US dollar savings accounts to customers in high-inflation emerging market economies,5,23,2026-04-24T18:33:01.968286+00:00,3.3584111255732223,3.8304932257583792,Green,0.35197666,0.3391208,15711,Create or maintain database of customer accounts.
karsa,2,Issue Visa debit cards enabling stablecoin holders to spend funds at global merchants,4,23,2026-04-24T18:33:01.968286+00:00,2.8079208765609263,4.195533614816959,Red,0.3644711,0.29609102,15884,Develop or maintain payment systems to ensure accuracy of vendor payments.
karsa,3,Convert local currency to stablecoins to protect savings from currency devaluation,4,23,2026-04-24T18:33:01.968286+00:00,3.277287956781772,3.9596563109680414,Green,0.49246615,0.28995508,14650,Update automated test scripts to ensure currency.
nitrode,0,"Generate game assets, mechanics, and environments from natural language descriptions using AI",5,23,2026-04-24T18:33:01.968286+00:00,2.775743829280382,2.5866282428604386,Low-Priority,0.48504102,0.4303519,16217,"Create core game features, including storylines, role-play mechanics, and character biographies for a new video game or game franchise."
nitrode,1,Automate game build and launch workflows to reduce technical complexity for non-engineer creators,5,23,2026-04-24T18:33:01.968286+00:00,3.13877611923831,2.718291560212952,Yellow,0.49589708,0.46914974,16211,Create gameplay prototypes for presentation to creative and technical staff and management.
nitrode,2,Provide an integrated engine and publishing platform for creating and distributing games,4,23,2026-04-24T18:33:01.968286+00:00,3.0553252028809688,2.9769987388403916,Yellow,0.4847314,0.4417842,16217,"Create core game features, including storylines, role-play mechanics, and character biographies for a new video game or game franchise."
nitrode,3,Translate creator intent into functional game logic without requiring manual coding,4,23,2026-04-24T18:33:01.968286+00:00,2.8029832181813,2.5925470449929633,Low-Priority,0.45238674,0.42437196,16217,"Create core game features, including storylines, role-play mechanics, and character biographies for a new video game or game franchise."
nitrode,4,Enable players to customize and remix game experiences through AI-assisted modification tools,3,23,2026-04-24T18:33:01.968286+00:00,2.9532458627523432,2.5490129885761035,Low-Priority,0.501967,0.45837554,16201,"Solicit, obtain, and integrate feedback from design and technical staff into original game design."
calltree,0,Handle inbound voice calls and live chats as a customer support representative using AI,5,23,2026-04-24T18:33:01.968286+00:00,3.598429304750263,4.045193537832586,Green,0.47668955,0.40366763,19010,Provide telephone support related to networking or connectivity issues.
calltree,1,Access and update internal enterprise tools such as homegrown CRMs during customer interactions,5,23,2026-04-24T18:33:01.968286+00:00,3.392491055197683,4.243874084889701,Green,0.49958974,0.45219383,11241,"Maintain customer records, using automated systems."
calltree,2,Resolve customer issues end-to-end by querying internal dashboards and knowledge bases autonomously,5,23,2026-04-24T18:33:01.968286+00:00,3.167744839038214,3.835691792904091,Green,0.5264879,0.5031306,11241,"Maintain customer records, using automated systems."
calltree,3,Escalate complex or sensitive cases to human agents with full interaction context preserved,4,23,2026-04-24T18:33:01.968286+00:00,2.7880417300370772,3.4023799192165036,Low-Priority,0.30980238,0.2751877,22655,Vary language and tone of messages based on product and medium.
calltree,4,Integrate with proprietary enterprise systems that standard AI call center tools cannot access,4,23,2026-04-24T18:33:01.968286+00:00,2.8038687123470343,3.4237397168515673,Low-Priority,0.3758219,0.36538014,3482,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems."
harper,0,Gather and analyze client business information to determine appropriate commercial insurance coverage,5,23,2026-04-24T18:33:01.968286+00:00,2.645594978574727,3.3971967543276085,Low-Priority,0.5560254,0.5452418,23318,Review insurance policy to determine coverage.
harper,1,Solicit and compare insurance quotes from multiple carriers to find optimal coverage and pricing,5,23,2026-04-24T18:33:01.968286+00:00,2.610969448241437,3.7723852513150002,Red,0.50752836,0.46381932,23318,Review insurance policy to determine coverage.
harper,2,Bind commercial insurance policies on behalf of clients through automated brokerage workflows,5,23,2026-04-24T18:33:01.968286+00:00,3.051995682374656,3.491791966663032,Yellow,0.48973593,0.44556338,23319,Process and record new insurance policies and claims.
harper,3,Match client risk profiles to carrier appetite using AI-trained broker expertise models,4,23,2026-04-24T18:33:01.968286+00:00,3.274616781949246,3.7126644986649833,Green,0.47787014,0.3819203,23209,"Inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics."
harper,4,Manage policy renewal workflows and proactively identify coverage gaps for existing clients,3,23,2026-04-24T18:33:01.968286+00:00,2.636618407375345,3.569181252095134,Red,0.5447284,0.47012115,23319,Process and record new insurance policies and claims.
tire-swing,0,Evaluate affordable housing applicant eligibility against program-specific income and household criteria,5,23,2026-04-24T18:33:01.968286+00:00,3.128230216533586,3.9130278890877324,Green,0.58995444,0.4903482,3409,"Analyze applicants' financial status, credit, and property evaluations to determine feasibility of granting loans."
tire-swing,1,"Manage annual resident recertification workflows for LIHTC, PBRA, and Housing Voucher properties",5,23,2026-04-24T18:33:01.968286+00:00,3.21160839461694,3.711912333196194,Green,0.44778156,0.4184022,21557,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.
tire-swing,2,Verify and validate resident documentation to ensure regulatory compliance during certification,5,23,2026-04-24T18:33:01.968286+00:00,3.1406321557381647,3.916147120111357,Green,0.6147891,0.5690902,15414,Review quality documentation necessary for regulatory submissions and inspections.
tire-swing,3,Generate certification audit trails and compliance reports required by affordable housing programs,4,23,2026-04-24T18:33:01.968286+00:00,3.2486177030279286,3.8012119664490656,Green,0.49289328,0.46858072,9736,"Compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status."
tire-swing,4,Flag discrepancies in resident-submitted documents that could trigger compliance violations,4,23,2026-04-24T18:33:01.968286+00:00,2.7775891311414456,4.514788202679618,Red,0.51371205,0.449629,2496,Reconcile or note and report discrepancies found in records.
tire-swing,5,Replace third-party compliance consultants by automating the full certification review process,3,23,2026-04-24T18:33:01.968286+00:00,3.183602251671767,3.7798501252761145,Green,0.46495888,0.45078522,16968,Review data from contract laboratories to ensure accuracy and regulatory compliance.
outlit,0,Track how individual accounts discover and engage with a product across the full customer journey,5,23,2026-04-24T18:33:01.968286+00:00,3.2906583126363387,3.6806725794262767,Green,0.52900547,0.49332166,16136,"Identify or monitor current and potential customers, using business intelligence tools."
outlit,1,Attribute product usage and conversion events to upstream acquisition channels at the account level,5,23,2026-04-24T18:33:01.968286+00:00,3.058476910074017,3.112223517979988,Yellow,0.5082896,0.38953683,15890,Track product flow from origin to final delivery.
outlit,2,Identify friction points in the account journey from first touch to paid conversion,4,23,2026-04-24T18:33:01.968286+00:00,3.3761115149313796,3.492766981719655,Yellow,0.42388284,0.39562,3414,Compute payment schedules.
outlit,3,Visualize account-level funnel progression to help revenue teams prioritize outreach timing,3,23,2026-04-24T18:33:01.968286+00:00,3.4138271587554194,3.3632047857021137,Yellow,0.56519884,0.5320217,18919,Monitor progress of fundraising drives.
mesh-2,0,"Extract and consolidate vendor spend data from emails, internal messages, and historical invoices",5,23,2026-04-24T18:33:01.968286+00:00,2.8050004013273644,4.202143435093915,Red,0.5596258,0.5153601,18780,Prepare and distribute invoices to bill clients or pay account expenses.
mesh-2,1,"Separate incurred, prepaid, and incoming vendor costs to produce an accurate accrual view",5,23,2026-04-24T18:33:01.968286+00:00,2.9008931141108834,4.107824082117989,Red,0.5680138,0.5546451,23213,Calculate costs for billings or commissions.
mesh-2,2,Provide finance teams with real-time vendor spend visibility independent of invoice arrival timing,5,23,2026-04-24T18:33:01.968286+00:00,2.9760863690961936,3.368901383252326,Low-Priority,0.5909448,0.51268226,18780,Prepare and distribute invoices to bill clients or pay account expenses.
mesh-2,3,Automate month-end close by replacing manual spend estimation with AI-derived accruals,4,23,2026-04-24T18:33:01.968286+00:00,3.0233002447975275,3.46125090189671,Yellow,0.47466722,0.4340226,3414,Compute payment schedules.
mesh-2,4,Alert finance teams to spend timing mismatches that could distort period budget reporting,3,23,2026-04-24T18:33:01.968286+00:00,3.2060185807803387,4.154248919717316,Green,0.5052935,0.48281473,3395,Direct the preparation of regular and special budget reports.
orbital-operations,0,Intercept and neutralize adversarial threats to critical satellites using high-thrust space vehicles,5,23,2026-04-24T18:33:01.968286+00:00,2.857806898692299,2.349833558447455,Low-Priority,0.25934595,0.23469678,16208,"Devise missions, challenges, or puzzles to be encountered in game play."
orbital-operations,1,Maneuver satellites rapidly in orbit using cryogenic high-thrust propulsion systems,5,23,2026-04-24T18:33:01.968286+00:00,2.3626133235896356,3.0873276498152604,Low-Priority,0.21787815,0.18185362,19601,"Design new or modify existing aerospace systems to reduce polluting emissions, such as nitrogen oxide, carbon monoxide, or smoke emissions."
orbital-operations,2,Protect GPS and military communication satellites from hostile proximity operations,5,23,2026-04-24T18:33:01.968286+00:00,3.2195230179436902,2.7491021406626,Yellow,0.39009157,0.3422416,1319,"Plan, coordinate, and implement network security measures to protect data, software, and hardware."
orbital-operations,3,Recover and reuse orbital vehicles after defensive or repositioning missions,4,23,2026-04-24T18:33:01.968286+00:00,3.472938156983733,3.8240015506701646,Green,0.37249795,0.29524988,14731,Back up or modify applications and related data to provide for disaster recovery.
sennu-ai,0,Review Salesforce pull requests with full awareness of the existing org codebase and metadata,5,23,2026-04-24T18:33:01.968286+00:00,3.217956759235912,3.827606945418806,Green,0.4629764,0.4201905,16143,"Disseminate information regarding tools, reports, or metadata enhancements."
sennu-ai,1,"Identify bugs, conflicts, and architectural issues in Salesforce Apex and configuration changes",5,23,2026-04-24T18:33:01.968286+00:00,3.5794955361421126,3.8182849785903215,Green,0.5010425,0.47236022,1323,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes."
sennu-ai,2,Provide code review feedback aligned with Salesforce best practices and senior architect standards,4,23,2026-04-24T18:33:01.968286+00:00,2.7788663935114117,3.7229663889082834,Red,0.5146955,0.4951346,14653,Provide feedback and recommendations to developers on software usability and functionality.
sennu-ai,3,Detect cross-object or cross-trigger dependencies that could cause regressions in Salesforce deployments,4,23,2026-04-24T18:33:01.968286+00:00,3.527339530405335,4.124271247393186,Green,0.39252672,0.35544688,14643,Monitor bug resolution efforts and track successes.
sennu-ai,4,Automate pull request review to reduce time-to-merge for Salesforce development teams,3,23,2026-04-24T18:33:01.968286+00:00,3.212616589792688,3.2341360382572026,Yellow,0.4559983,0.4180819,14643,Monitor bug resolution efforts and track successes.
infinite,0,Process cross-border business payments using stablecoins via API and SDK integrations,5,23,2026-04-24T18:33:01.968286+00:00,2.7149395989857585,3.93816941611367,Red,0.44597447,0.3829021,15884,Develop or maintain payment systems to ensure accuracy of vendor payments.
infinite,1,Settle international transactions instantly at lower cost than traditional wire transfer networks,5,23,2026-04-24T18:33:01.968286+00:00,2.5031974783744237,3.400274662015962,Low-Priority,0.37218675,0.3391012,15889,"Communicate with or monitor service providers, such as ocean carriers, air freight forwarders, global consolidators, customs brokers, or trucking companies."
infinite,2,Provide businesses with APIs to send and receive stablecoin payments programmatically,5,23,2026-04-24T18:33:01.968286+00:00,2.7359175582848514,4.193029429800064,Red,0.52539897,0.43958753,15884,Develop or maintain payment systems to ensure accuracy of vendor payments.
infinite,3,Convert between stablecoins and local currencies at the point of payment for global recipients,4,23,2026-04-24T18:33:01.968286+00:00,2.9383100727025306,3.932049093196386,Red,0.47979406,0.38108698,14650,Update automated test scripts to ensure currency.
peppr-ai,0,"Ingest and synthesize scattered company data into a unified, searchable knowledge base",5,23,2026-04-24T18:33:01.968286+00:00,3.0886986603343063,3.906326324043886,Green,0.5704626,0.53912324,20281,"Create, maintain, and enter information into databases."
peppr-ai,1,Continuously update the knowledge base as new company data is created or modified,5,23,2026-04-24T18:33:01.968286+00:00,2.8991467268531848,3.8071221793849057,Red,0.5659656,0.5086161,20281,"Create, maintain, and enter information into databases."
peppr-ai,2,Answer employee questions by retrieving and synthesizing relevant information from internal data sources,4,23,2026-04-24T18:33:01.968286+00:00,3.204233441744354,4.555790198523871,Green,0.5459362,0.5196684,20281,"Create, maintain, and enter information into databases."
